client_id,client_type,first_name,last_name,date_of_birth,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,num_properties,total_investment,avg_sale_price,avg_floor_area,max_sale_price,unit_categories,age,is_investor,loan_applied_flag,price_per_sqft
C1706,Individual,Matthew,Jordan,,M,Usa,California,Home,3,Yes,Website,4.0,1417221.48,354305.37,1128.9675,590931.68,Apartment,53.36755646817248,0,1,313.83132818260935
C1707,Individual,Adam,Allen,,M,Usa,Georgia,Home,1,Yes,Website,3.0,770609.62,256869.87333333332,899.7566666666667,272169.11,Apartment,53.36755646817248,0,1,285.48815790936067
C1708,Individual,Andrea,Wilson,1986-08-06,F,Germany,Hesse,Home,1,Yes,Agency,3.0,854426.52,284808.84,897.3100000000001,399400.23,Apartment,37.40451745379877,0,1,317.40294881367646
C1709,Individual,Danielle,Cox,1946-08-09,F,Usa,Arizona,Investment,3,No,Agency,3.0,1336416.1600000001,445472.0533333334,1513.17,502269.25,Apartment,77.39630390143738,1,0,294.39656703036235
C1710,Individual,Joe,Flores,,M,Canada,Alberta,Investment,2,Yes,Website,3.0,1027918.12,342639.37333333335,1156.0800000000002,455861.82,"Apartment,Office",53.36755646817248,1,1,296.38033123428596
C1711,Individual,Debra,Hayes,,F,Usa,California,Investment,3,Yes,Website,4.0,1015613.11,253903.2775,836.9425,330207.8,"Apartment,Office",53.36755646817248,1,1,303.3700373681585
C1712,Individual,Ryan,Turner,1971-03-04,M,France,Occitanie,Home,5,No,Website,4.0,1280242.15,320060.5375,1102.08,465704.47,"Apartment,Office",52.82956878850103,0,0,290.4149766804588
C1713,Individual,Julia,Cook,1981-02-08,F,Usa,Oregon,Home,1,No,Website,4.0,1401670.4500000002,350417.61250000005,1186.5225,537445.29,Apartment,42.893908281998634,0,0,295.3316203443256
C1714,Individual,Nathan,Brooks,1948-07-05,M,Usa,Colorado,Home,3,No,Website,4.0,1054289.58,263572.395,823.6625,413091.69,"Apartment,Office",75.49075975359342,0,0,320.000479565356
C1715,Individual,Hannah,Watson,,F,Usa,Florida,Home,3,Yes,Agency,4.0,987214.1799999999,246803.54499999998,900.39,315841.36,"Apartment,Office",53.36755646817248,0,1,274.10738124590455
C1716,Individual,Michelle,Montgomery,,F,Usa,California,Home,1,No,Website,3.0,1027286.48,342428.82666666666,1129.1766666666665,420929.08,Apartment,53.36755646817248,0,0,303.25531582008136
C1717,Individual,Martha,Thomas,,F,Usa,California,Home,4,Yes,Website,3.0,915606.0700000001,305202.0233333334,980.8699999999999,370077.4,Apartment,53.36755646817248,0,1,311.1544071419591
C1718,Individual,Janet,Peterson,1995-01-06,F,Usa,California,Home,1,No,Website,4.0,1362121.47,340530.3675,1150.74,577483.25,Apartment,28.985626283367555,0,0,295.92294306272487
C1719,Company,Halcyon,Co,1960-05-10,M,Usa,Florida,Home,2,No,Agency,3.0,1178759.88,392919.95999999996,1263.8633333333335,557392.74,"Apartment,Office",63.644079397672826,0,0,310.8880126806959
C1720,Individual,Danielle,Kim,1996-10-10,F,Usa,California,Home,5,Yes,Website,4.0,1396671.77,349167.9425,1122.0925,659880.36,Apartment,27.225188227241617,0,1,311.17572080733095
C1721,Individual,Carl,Weaver,1986-12-10,M,Usa,Nevada,Home,2,No,Agency,4.0,1282729.71,320682.4275,1034.0675,379081.98,Apartment,37.059548254620125,0,0,310.1174995829576
C1722,Individual,Jacqueline,Morris,,F,Usa,Nevada,Home,3,No,Website,4.0,1676365.72,419091.43,1307.3,605522.07,Apartment,53.36755646817248,0,0,320.57785512124224
C1723,Individual,Carol,Allen,1998-02-02,F,Canada,Quebec,Home,2,Yes,Agency,4.0,1084602.42,271150.605,900.39,399164.03,Apartment,25.911019849418206,0,1,301.1479525538933
C1724,Individual,Justin,Cook,,M,Usa,Virginia,Home,4,No,Website,4.0,1646338.3599999999,411584.58999999997,1358.9675,570262.07,Apartment,53.36755646817248,0,0,302.8656608785714
C1725,Individual,Sharon,Patterson,1959-01-12,F,Usa,Nevada,Home,3,Yes,Website,4.0,1352500.23,338125.0575,1167.3975,460172.3,Apartment,64.96919917864476,0,1,289.6400390612452
C1726,Individual,Diane,Scott,,F,Uk,Northern Ireland,Home,3,No,Website,3.0,1141107.24,380369.08,1193.7733333333333,669506.11,"Apartment,Office",53.36755646817248,0,0,318.6275563200161
C1727,Individual,Katherine,Morales,1945-12-06,F,Usa,New York,Home,3,No,Website,4.0,1563834.42,390958.605,1210.7375,619055.13,Apartment,78.06981519507187,0,0,322.9094704673804
C1728,Individual,Kimberly,Garcia,1944-03-08,F,Usa,Oregon,Home,3,Yes,Client,4.0,1436312.58,359078.145,1225.2649999999999,429908.37,Apartment,79.81656399726215,0,1,293.0616193231669
C1729,Individual,Robert,Richardson,,M,Canada,British Columbia,Home,3,Yes,Website,3.0,956356.54,318785.51333333337,1090.7733333333333,404268.31,Apartment,53.36755646817248,0,1,292.2564235771563
C1730,Individual,Jeffrey,Young,,M,Mexico,Puebla,Investment,5,Yes,Agency,3.0,796432.48,265477.49333333335,922.6899999999999,385425.29,"Apartment,Office",53.36755646817248,1,1,287.72122092288134
C1731,Individual,Nathan,Garcia,,M,Usa,California,Home,4,Yes,Website,4.0,1172220.1099999999,293055.02749999997,966.56,389967.22,"Apartment,Office",53.36755646817248,0,1,303.1938291466644
C1732,Individual,Megan,Wilson,,F,Canada,Alberta,Investment,2,No,Agency,3.0,1551003.8399999999,517001.27999999997,1654.4733333333334,597681.88,Apartment,53.36755646817248,1,0,312.4869223237203
C1733,Individual,Helen,Jones,,F,Usa,California,Home,3,Yes,Agency,4.0,1179975.09,294993.7725,1009.9325,432544.27,"Apartment,Office",53.36755646817248,0,1,292.092563116842
C1734,Individual,Zachary,Roberts,,M,Usa,California,Home,5,No,Website,3.0,1078504.94,359501.64666666667,1254.5033333333333,462160.46,Apartment,53.36755646817248,0,0,286.5689050912579
C1735,Individual,Amber,Miller,1969-10-07,F,Usa,Utah,Investment,3,No,Website,3.0,1139995.98,379998.66,1258.3999999999999,492594.19,Apartment,54.234086242299796,1,0,301.9696916719644
C1736,Individual,Ann,Cook,,F,Usa,California,Investment,4,Yes,Website,4.0,1482243.88,370560.97,1122.0925,606491.63,Apartment,53.36755646817248,1,1,330.2410184543609
C1737,Individual,Jennifer,Jackson,,F,Usa,California,Investment,3,No,Website,3.0,1060946.57,353648.8566666667,1090.7733333333333,520101.47,Apartment,53.36755646817248,1,0,324.218465797966
C1738,Individual,Sharon,Hall,,F,Usa,California,Home,5,No,Website,3.0,861195.69,287065.23,1016.7633333333333,347283.41,Apartment,53.36755646817248,0,0,282.3323979031502
C1739,Individual,Steven,Smith,,M,Russia,Novosibirsk,Investment,3,Yes,Website,4.0,998344.48,249586.12,872.2,442624.97,Apartment,53.36755646817248,1,1,286.1569823434992
C1740,Individual,Ashley,Alexander,,F,Usa,California,Home,5,Yes,Website,4.0,1439013.3399999999,359753.33499999996,1164.015,561035.94,Apartment,53.36755646817248,0,1,309.06245623982505
C1741,Individual,Alexander,Wright,,M,Usa,Virginia,Home,5,No,Website,4.0,1310713.04,327678.26,1140.38,454264.31,"Apartment,Office",53.36755646817248,0,0,287.3412897455234
C1742,Company,Crestwood,Co,,F,Usa,California,Home,5,No,Agency,3.0,1177856.21,392618.73666666663,1431.79,524488.63,"Apartment,Office",53.36755646817248,0,0,274.21530857644393
C1743,Individual,Linda,Bell,,F,Belgium,Flanders,Home,1,No,Client,3.0,839069.28,279689.76,881.7833333333333,283283.47,Apartment,53.36755646817248,0,0,317.1864895004442
C1744,Individual,Brian,Green,,M,Russia,Krasnodar Krai,Investment,1,No,Website,4.0,1320002.42,330000.605,1092.085,415154.19,Apartment,53.36755646817248,1,0,302.17483529212467
C1745,Individual,Ann,Sanders,,F,Usa,California,Home,1,No,Website,3.0,1261495.5,420498.5,1487.6599999999999,563558.93,Apartment,53.36755646817248,0,0,282.657663713483
C1746,Individual,Jennifer,Cox,,F,Belgium,Flanders,Home,3,No,Website,3.0,793835.85,264611.95,874.19,389328.46,Apartment,53.36755646817248,0,0,302.69386517805054
C1747,Individual,Bryan,Flores,,M,Usa,Colorado,Home,5,No,Client,3.0,1016661.44,338887.14666666667,1059.1499999999999,468372.55,"Apartment,Office",53.36755646817248,0,0,319.9614281892713
C1748,Individual,Albert,Jones,1950-11-11,M,Usa,California,Home,4,Yes,Website,3.0,1112272.46,370757.48666666663,1274.52,566107.2,"Apartment,Office",73.13894592744695,0,1,290.89970080239357
C1749,Individual,Brandon,Moore,,M,Usa,California,Home,3,No,Website,3.0,832665.62,277555.20666666667,862.1066666666666,388898.15,Apartment,53.36755646817248,0,0,321.9499597884253
C1750,Company,Stratos,Co,1991-01-12,M,Usa,Colorado,Home,3,No,Website,4.0,1497163.73,374290.9325,1150.2,509429.47,Apartment,32.969199178644764,0,0,325.41378238567205
C1751,Individual,Christine,Scott,,F,Usa,Ohio,Home,5,No,Website,4.0,873120.47,218280.1175,700.7825,231620.61,"Apartment,Office",53.36755646817248,0,0,311.4805485296793
C1752,Individual,Jonathan,Cook,1980-02-06,M,Usa,California,Investment,1,Yes,Website,3.0,1119600.47,373200.1566666667,1152.5966666666666,421157.07,Apartment,43.90143737166324,1,1,323.79076519973745
C1753,Individual,Arthur,Peterson,,M,Usa,Georgia,Investment,3,Yes,Website,3.0,770077.48,256692.49333333332,964.2666666666668,425499.05,Apartment,53.36755646817248,1,1,266.20488108407073
C1754,Individual,Frank,Gray,1995-11-11,M,Usa,Virginia,Home,2,Yes,Website,3.0,1361555.24,453851.74666666664,1471.8999999999999,506527.22,Apartment,28.139630390143736,0,1,308.3441447562108
C1755,Individual,Mark,Griffin,,M,Usa,Nevada,Home,1,Yes,Website,3.0,672116.9199999999,224038.9733333333,776.2433333333333,285197.86,Apartment,53.36755646817248,0,1,288.6195136404821
C1756,Individual,Daniel,Cook,,M,Usa,Utah,Home,1,No,Website,4.0,1481404.3900000001,370351.09750000003,1146.0149999999999,529820.54,"Apartment,Office",53.36755646817248,0,0,323.1642670471155
C1757,Individual,Brian,Hayes,1985-07-01,M,Germany,Bavaria,Home,3,No,Client,3.0,1125366.62,375122.2066666667,1182.08,477602.23,Apartment,38.502395619438744,0,0,317.3407947572641
C1758,Individual,Carl,Pierce,,M,Usa,Oregon,Investment,4,Yes,Agency,4.0,1006481.1799999999,251620.29499999998,801.065,321342.19,"Apartment,Office",53.36755646817248,1,1,314.1072135219988
C1759,Individual,Jose,Stone,1974-10-10,M,Usa,California,Investment,1,No,Website,4.0,1031917.22,257979.305,831.47,386654.16,Apartment,49.22655715263518,1,0,310.2689273214908
C1760,Individual,Mary,Harris,1975-10-07,F,Belgium,Brussels,Home,2,No,Website,4.0,1454358.32,363589.58,1265.3825,484534.28,"Apartment,Office",48.23545516769336,0,0,287.3357107435894
C1761,Individual,Nicholas,Thompson,1955-01-08,M,Usa,Washington,Home,1,No,Website,4.0,1181772.43,295443.1075,972.335,541585.04,Apartment,68.9801505817933,0,0,303.84909264810995
C1762,Individual,Larry,Harris,,M,Usa,Virginia,Home,1,No,Website,3.0,1023352.22,341117.4066666667,1090.9466666666667,399439.17,Apartment,53.36755646817248,0,0,312.680186015815
C1763,Individual,Kimberly,Young,,F,Usa,New York,Home,3,No,Website,4.0,1789381.67,447345.4175,1374.585,654120.74,"Apartment,Office",53.36755646817248,0,0,325.4403456315906
C1764,Individual,Kelly,Baker,1946-11-05,F,Usa,Nevada,Home,2,No,Agency,4.0,1668335.18,417083.795,1338.8999999999999,575177.72,"Apartment,Office",77.15537303216975,0,0,311.5122824706849
C1765,Individual,Pamela,Reyes,1997-05-01,F,Usa,Colorado,Home,1,Yes,Client,4.0,1734167.51,433541.8775,1577.2325,550819.24,Apartment,26.6694045174538,0,1,274.87505963768814
C1766,Individual,Sharon,Bennett,1993-05-05,F,Usa,California,Home,4,No,Website,4.0,1371247.08,342811.77,1071.3925,562229.33,Apartment,30.65845311430527,0,0,319.96842427028383
C1767,Individual,Joe,Sanders,,M,Usa,Colorado,Home,3,No,Website,4.0,1455838.9100000001,363959.72750000004,1123.3175,564116.06,"Apartment,Office",53.36755646817248,0,0,324.0043242449263
C1768,Individual,Cynthia,Hughes,1943-03-01,F,Russia,Saint Petersburg,Home,4,No,Website,4.0,985105.21,246276.3025,834.6575,377838.86,Apartment,80.83778234086242,0,0,295.06270835642164
C1769,Company,Forsyte,Co,,M,Usa,Oregon,Home,1,Yes,Client,3.0,985909.0,328636.3333333333,1101.55,484144.21,"Apartment,Office",53.36755646817248,0,1,298.33991496830225
C1770,Individual,Betty,Parker,,F,Usa,Washington,Home,1,Yes,Agency,3.0,1334771.42,444923.80666666664,1469.18,616403.86,Apartment,53.36755646817248,0,1,302.8381863806114
C1771,Company,Atlas,Co,,M,Usa,Georgia,Home,3,Yes,Client,3.0,1280895.97,426965.3233333333,1435.6633333333332,556838.33,Apartment,53.36755646817248,0,1,297.39933689188973
C1772,Company,Forsyte,Co,,F,Canada,Alberta,Investment,5,Yes,Agency,4.0,1105281.92,276320.48,1015.8675,401863.68,"Apartment,Office",53.36755646817248,1,1,272.00444939915883
C1773,Individual,Kenneth,Williams,,M,Usa,Nevada,Investment,3,Yes,Agency,4.0,1284141.19,321035.2975,984.6475,445068.24,"Apartment,Office",53.36755646817248,1,1,326.04083948824325
C1774,Individual,Frank,James,,M,Usa,Oregon,Home,4,No,Agency,4.0,1169335.49,292333.8725,1008.6625,399457.77,Apartment,53.36755646817248,0,0,289.823278351282
C1775,Individual,Betty,Howard,1970-10-07,F,Usa,California,Home,3,No,Agency,4.0,1414776.99,353694.2475,1102.9724999999999,496847.34,Apartment,53.23477070499658,0,0,320.67367726756567
C1776,Individual,Martha,Mitchell,1973-09-01,F,France,Occitanie,Home,1,No,Website,3.0,1071718.4,357239.4666666666,1196.1733333333334,439467.59,Apartment,50.332648870636554,0,0,298.6519233555894
C1777,Individual,Jason,Long,,M,Usa,California,Investment,5,No,Client,3.0,784629.95,261543.31666666665,900.46,341503.87,Apartment,53.36755646817248,1,0,290.45523028970376
C1778,Individual,Jeffrey,Cox,1994-01-09,M,Usa,Georgia,Investment,4,Yes,Website,3.0,1216664.8199999998,405554.93999999994,1339.73,514358.91,Apartment,29.976728268309376,1,1,302.71393489733003
C1779,Individual,Sharon,Thomas,,F,Usa,California,Home,5,No,Client,4.0,1563236.5499999998,390809.13749999995,1287.1,595227.23,Apartment,53.36755646817248,0,0,303.6354110014762
C1780,Individual,Richard,Patterson,,M,Usa,Utah,Investment,1,No,Website,4.0,1735557.1500000001,433889.28750000003,1341.715,543401.76,"Apartment,Office",53.36755646817248,1,0,323.38409237431205
C1781,Individual,Betty,Thomas,1968-10-08,F,Usa,California,Home,4,No,Website,4.0,1383316.42,345829.105,1164.0149999999999,524713.99,Apartment,55.23066392881588,0,0,297.10021348522145
C1782,Individual,Ann,King,1999-12-04,F,Uk,England,Investment,1,No,Website,4.0,897646.55,224411.6375,783.64,281637.63,Apartment,24.076659822039698,1,0,286.37083035577564
C1783,Individual,Jacob,Garcia,1954-03-07,M,Usa,California,Home,3,No,Website,4.0,1136482.92,284120.73,883.805,387708.89,"Apartment,Office",69.82067077344284,0,0,321.47445420652747
C1784,Individual,Albert,Moore,,M,Australia,Western Australia,Home,3,No,Client,4.0,1352274.53,338068.6325,1106.8725,441900.44,Apartment,53.36755646817248,0,0,305.4268965034365
C1785,Individual,Lauren,Allen,,F,Usa,Colorado,Home,1,Yes,Website,3.0,1006568.23,335522.74333333335,1156.5633333333333,370207.67,"Apartment,Office",53.36755646817248,0,1,290.1032167138851
C1786,Individual,Adam,White,1995-03-07,M,Usa,California,Home,1,No,Website,4.0,1247095.22,311773.805,1102.2725,581591.93,"Apartment,Office",28.82135523613963,0,0,282.84639687554574
C1787,Individual,Stephen,Flores,,M,Usa,Georgia,Investment,5,No,Agency,4.0,1289585.42,322396.355,1029.38,528523.4,"Apartment,Office",53.36755646817248,1,0,313.1946948648701
C1788,Individual,Zachary,James,,M,Usa,California,Home,3,No,Website,3.0,1116876.81,372292.27,1155.6966666666667,495478.74,Apartment,53.36755646817248,0,0,322.13666504186506
C1789,Individual,Edward,Brooks,,M,Usa,Colorado,Home,5,Yes,Agency,3.0,1359605.1,453201.7,1526.9566666666667,470652.98,"Apartment,Office",53.36755646817248,0,1,296.80062957473143
C1790,Individual,Jacob,Hansen,,M,Usa,Nevada,Investment,5,No,Client,4.0,1335521.08,333880.27,1159.9675,402189.34,Apartment,53.36755646817248,1,0,287.83588333293824
C1791,Individual,Gerald,Scott,,M,Usa,California,Home,5,No,Agency,3.0,894512.8,298170.93333333335,1050.08,358882.77,Apartment,53.36755646817248,0,0,283.9506831225558
C1792,Individual,Terry,Pierce,,M,Usa,California,Home,3,No,Agency,4.0,1948563.24,487140.81,1676.3825,566173.43,"Apartment,Office",53.36755646817248,0,0,290.590488745856
C1793,Individual,Richard,James,1969-04-05,M,Usa,Utah,Investment,1,No,Website,4.0,1317525.03,329381.2575,1102.08,538098.62,Apartment,54.74058863791923,1,0,298.87236634364115
C1794,Individual,Douglas,Chavez,,M,Usa,Colorado,Home,3,No,Website,4.0,1378476.06,344619.015,1137.5875,460529.82,Apartment,53.36755646817248,0,0,302.93846846945837
C1795,Individual,William,Brown,1945-12-01,M,Usa,California,Home,5,Yes,Website,4.0,1058019.94,264504.985,827.2,334197.72,"Apartment,Office",78.08350444900753,0,1,319.75941126692453
C1796,Individual,Betty,Hughes,,F,Usa,California,Investment,5,Yes,Client,3.0,1158919.94,386306.64666666667,1286.4833333333333,425005.86,Apartment,53.36755646817248,1,1,300.28111259376334
C1797,Individual,Katherine,Howard,,F,Usa,Oregon,Home,3,Yes,Website,3.0,910545.9199999999,303515.30666666664,1033.6200000000001,337603.6,Apartment,53.36755646817248,0,1,293.64302806318244
C1798,Individual,Bryan,Peterson,1966-08-10,M,Usa,Arizona,Investment,1,Yes,Website,4.0,1601121.79,400280.4475,1263.96,575322.53,"Apartment,Office",57.39356605065024,1,1,316.6875909838919
C1799,Individual,Cheryl,Freeman,1950-01-11,F,Usa,Colorado,Home,5,No,Agency,4.0,1022792.49,255698.1225,823.6625,365006.8,Apartment,73.97125256673512,0,0,310.4404079340749
C1800,Individual,James,Campbell,,M,Usa,Oregon,Home,1,No,Client,3.0,1120963.1,373654.3666666667,1301.6499999999999,539648.88,"Apartment,Office",53.36755646817248,0,0,287.0620878628408
C1801,Individual,Jose,Howard,1964-02-08,M,Usa,California,Home,5,Yes,Website,3.0,1473065.73,491021.91,1422.97,734629.38,"Apartment,Office",59.89596167008898,0,1,345.06835000035136
C1802,Individual,Jack,Morris,,M,Usa,Nevada,Investment,1,No,Client,4.0,1155979.49,288994.8725,1011.5875,386196.25,Apartment,53.36755646817248,1,0,285.68450331780497
C1803,Individual,Susan,Bennett,,F,Canada,Quebec,Investment,5,No,Agency,3.0,1329728.19,443242.73,1443.9800000000002,588353.61,"Apartment,Office",53.36755646817248,1,0,306.95905067937224
C1804,Individual,Albert,Kim,1989-03-03,M,Usa,California,Home,1,No,Website,4.0,1735376.55,433844.1375,1504.0974999999999,563448.9,Apartment,34.83093771389459,0,0,288.4414989719749
C1805,Individual,Austin,Kim,1953-01-09,M,Uk,Northern Ireland,Investment,3,No,Website,4.0,1871670.17,467917.5425,1699.3675,553251.13,"Apartment,Office",70.97604380561259,1,0,275.3480589101533
C1806,Individual,Martha,Turner,,F,Australia,New South Wales,Investment,2,No,Agency,3.0,974821.86,324940.62,1049.3066666666666,463318.62,Apartment,53.36755646817248,1,0,309.67173879895296
C1807,Individual,Angela,Allen,1957-02-05,F,France,Brittany,Home,5,No,Website,3.0,1520931.78,506977.26,1469.18,720719.85,"Apartment,Office",66.90212183436003,0,0,345.07498060142393
C1808,Individual,Victoria,Stewart,1990-01-08,F,Usa,Washington,Investment,2,No,Client,4.0,1102931.4500000002,275732.86250000005,989.46,411172.03,Apartment,33.97946611909651,1,0,278.67004477189585
C1809,Individual,Laura,White,1981-05-03,F,Usa,New York,Home,4,Yes,Agency,4.0,1221253.05,305313.2625,1104.2925,435031.56,Apartment,42.66392881587954,0,1,276.47861639918773
C1810,Individual,Maria,Collins,1945-01-06,F,Usa,Texas,Home,3,No,Agency,3.0,991862.87,330620.95666666667,1138.4233333333334,445150.57,Apartment,78.98425735797399,0,0,290.4200458528901
C1811,Individual,Stephanie,Williams,,F,Usa,California,Home,3,Yes,Agency,4.0,1189519.9,297379.975,1029.73,503113.61,Apartment,53.36755646817248,0,1,288.7941256445864
C1812,Individual,Ryan,White,,M,France,Provence,Home,5,Yes,Website,4.0,1080880.0,270220.0,955.7624999999999,406648.6,"Apartment,Office",53.36755646817248,0,1,282.7271419416435
C1813,Individual,Walter,Jordan,1947-12-02,M,Germany,Hamburg,Investment,3,Yes,Website,4.0,1552316.39,388079.0975,1294.645,520934.42,"Apartment,Office",76.08213552361396,1,1,299.7571515743698
C1814,Individual,Scott,Roberts,1987-04-07,M,Denmark,North Denmark,Home,2,No,Website,4.0,1303261.99,325815.4975,1153.0825,392801.93,Apartment,36.73648186173853,0,0,282.5604390839337
C1815,Individual,Aaron,Carter,,M,Usa,California,Home,5,No,Agency,4.0,1182628.3,295657.075,942.035,549102.55,"Apartment,Office",53.36755646817248,0,0,313.84935273105566
